country,year,adaptation_and_nature_solutions,climate_science_and_phenomena,energy_and_technology,extreme_weather_and_impacts,greenhouse_gases_and_emissions,policy_agreements_and_economics,total_sentences,climate_sentences_BERT,climate_sentence_ratio_BERT
ARG,1998,0.0,0.0,0.0,0.0,0.0,0.0,49,4,0.08163265306122448
ARG,1999,0.0,0.0,0.0,0.0,0.0,0.0,38,2,0.05263157894736842
ARG,2000,0.0,0.0,0.0,0.0,0.0,0.0,64,4,0.0625
ARG,2001,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0.0
ARG,2002,0.0,0.0,0.0,0.0,0.0,0.0,37,1,0.02702702702702703
ARG,2003,0.0,0.0,0.0,0.0,0.0,0.0,46,2,0.043478260869565216
ARG,2004,0.0,0.0,0.0,0.0,0.0,0.0,49,5,0.10204081632653061
ARG,2005,0.0,0.0,0.0,0.0,0.0,0.0,49,0,0.0
ARG,2006,0.0,0.0,0.0,0.0,0.0,0.0,80,6,0.075
ARG,2007,0.0,0.0,0.0,0.0,0.0,0.0,125,6,0.048
ARG,2008,0.0,0.0,0.0,0.0,0.0,0.0,55,0,0.0
ARG,2009,0.0,0.0,0.0,0.0,0.0,0.0,69,5,0.07246376811594203
ARG,2010,0.0,0.0,0.0,0.0,0.0,0.0,92,13,0.14130434782608695
ARG,2011,0.0,0.0,0.0,0.0,0.0,0.0,116,1,0.008620689655172414
ARG,2012,0.0,0.0,0.0,0.0,0.0,0.0,111,0,0.0
ARG,2013,0.0,0.0,0.0,0.0,0.0,0.0,184,4,0.021739130434782608
ARG,2014,0.0,0.0,1.0,0.0,0.0,0.0,106,3,0.02830188679245283
ARG,2015,0.0,0.0,0.0,0.0,0.0,0.0,108,2,0.018518518518518517
ARG,2016,0.0,0.0,0.0,0.0,0.0,0.0,70,7,0.1
ARG,2017,0.0,0.0,0.0,0.0,0.0,0.0,69,14,0.2028985507246377
ARG,2018,0.0,0.0,0.0,0.0,0.0,0.0,42,2,0.047619047619047616
ARG,2019,1.0,0.0,0.0,0.0,0.0,0.0,43,4,0.09302325581395349
ARG,2020,0.0,0.0,0.0,0.0,0.0,0.0,16,2,0.125
ARG,2021,0.0,0.0,0.0,0.0,1.0,0.0,10,3,0.3
ARG,2022,0.0,0.0,0.0,0.0,0.0,0.0,73,15,0.2054794520547945
ARG,2023,0.0,0.0,0.0,0.0,0.0,0.0,92,13,0.14130434782608695
ARG,2024,0.0,0.0,0.0,0.0,0.0,0.0,33,3,0.09090909090909091
ARG,2025,0.0,0.0,0.0,0.0,0.0,0.0,145,10,0.06896551724137931
ARM,1992,0.0,0.0,0.0,0.0,0.0,0.0,43,1,0.023255813953488372
ARM,1993,0.0,0.0,0.0,0.0,0.0,0.0,39,0,0.0
ARM,1994,0.0,0.0,0.0,0.0,0.0,0.0,55,0,0.0
ARM,1995,0.0,0.0,0.0,0.0,0.0,0.0,48,2,0.041666666666666664
ARM,1996,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0.0
ARM,1997,0.0,0.0,0.0,0.0,0.0,0.0,42,2,0.047619047619047616
ARM,1998,0.0,0.0,0.0,0.0,0.0,0.0,32,1,0.03125
ARM,1999,0.0,0.0,0.0,0.0,0.0,0.0,52,0,0.0
ARM,2000,0.0,0.0,0.0,0.0,0.0,0.0,47,2,0.0425531914893617
ARM,2001,0.0,0.0,0.0,0.0,0.0,0.0,57,0,0.0
ARM,2002,1.0,0.0,0.0,0.0,0.0,0.0,43,3,0.06976744186046512
ARM,2003,0.0,0.0,0.0,0.0,0.0,0.0,41,3,0.07317073170731707
ARM,2004,0.0,0.0,0.0,0.0,0.0,0.0,44,2,0.045454545454545456
ARM,2005,0.0,0.0,0.0,0.0,0.0,0.0,51,7,0.13725490196078433
ARM,2006,0.0,0.0,0.0,0.0,0.0,0.0,67,1,0.014925373134328358
ARM,2007,0.0,0.0,0.0,0.0,0.0,0.0,54,7,0.12962962962962962
ARM,2008,0.0,0.0,0.0,0.0,0.0,0.0,69,3,0.043478260869565216
ARM,2009,0.0,0.0,0.0,0.0,0.0,0.0,62,4,0.06451612903225806
ARM,2010,0.0,0.0,0.0,0.0,0.0,0.0,45,3,0.06666666666666667
ARM,2011,0.0,0.0,0.0,0.0,0.0,0.0,72,1,0.013888888888888888
ARM,2012,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0.0
ARM,2013,0.0,0.0,0.0,0.0,0.0,0.0,33,1,0.030303030303030304
ARM,2014,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.02
ARM,2015,0.0,0.0,0.0,0.0,0.0,0.0,45,1,0.022222222222222223
ARM,2016,0.0,0.0,0.0,0.0,0.0,0.0,45,3,0.06666666666666667
ARM,2017,0.0,0.0,0.0,0.0,0.0,0.0,64,0,0.0
ARM,2018,0.0,0.0,0.0,0.0,0.0,0.0,58,2,0.034482758620689655
ARM,2019,0.0,0.0,0.0,0.0,0.0,0.0,87,7,0.08045977011494253
ARM,2020,0.0,0.0,0.0,0.0,0.0,0.0,37,2,0.05405405405405406
ARM,2021,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0.0
ARM,2022,0.0,0.0,0.0,0.0,0.0,0.0,68,2,0.029411764705882353
ARM,2023,0.0,0.0,0.0,0.0,0.0,0.0,51,0,0.0
ARM,2024,0.0,0.0,0.0,0.0,0.0,0.0,52,0,0.0
ARM,2025,0.0,0.0,0.0,0.0,0.0,0.0,102,2,0.0196078431372549
ATG,1982,0.0,0.0,0.0,0.0,0.0,0.0,97,1,0.010309278350515464
ATG,1983,0.0,0.0,0.0,0.0,0.0,0.0,91,5,0.054945054945054944
ATG,1984,0.0,0.0,0.0,0.0,0.0,0.0,74,8,0.10810810810810811
ATG,1986,0.0,0.0,0.0,0.0,0.0,0.0,85,6,0.07058823529411765
ATG,1988,0.0,0.0,0.0,0.0,0.0,0.0,87,12,0.13793103448275862
ATG,1989,0.0,0.0,0.0,0.0,0.0,0.0,119,21,0.17647058823529413
ATG,1990,0.0,0.0,0.0,0.0,0.0,0.0,86,15,0.1744186046511628
ATG,1991,0.0,0.0,0.0,0.0,0.0,0.0,104,21,0.20192307692307693
ATG,1992,0.0,0.0,0.0,0.0,0.0,0.0,123,13,0.10569105691056911
ATG,1993,0.0,0.0,0.0,0.0,0.0,0.0,60,9,0.15
ATG,1994,0.0,0.0,0.0,0.0,0.0,0.0,79,0,0.0
ATG,1995,0.0,0.0,0.0,0.0,0.0,0.0,86,25,0.29069767441860467
ATG,1996,0.0,0.0,0.0,0.0,0.0,0.0,73,11,0.1506849315068493
ATG,1997,0.0,0.0,0.0,0.0,0.0,0.0,67,13,0.19402985074626866
ATG,1998,0.0,0.0,0.0,0.0,0.0,0.0,77,4,0.05194805194805195
ATG,1999,0.0,0.0,0.0,0.0,0.0,0.0,58,9,0.15517241379310345
ATG,2000,0.0,0.0,0.0,0.0,0.0,0.0,47,3,0.06382978723404255
ATG,2001,0.0,0.0,0.0,0.0,0.0,0.0,48,12,0.25
ATG,2002,0.0,0.0,0.0,0.0,0.0,0.0,54,4,0.07407407407407407
ATG,2003,0.0,0.0,0.0,0.0,0.0,0.0,58,8,0.13793103448275862
ATG,2004,0.0,0.0,0.0,0.0,0.0,0.0,68,4,0.058823529411764705
ATG,2005,0.0,0.0,0.0,0.0,0.0,0.0,54,5,0.09259259259259259
ATG,2006,0.0,0.0,0.0,0.0,0.0,0.0,57,5,0.08771929824561403
ATG,2007,0.0,0.0,0.0,0.0,0.0,0.0,109,11,0.10091743119266056
ATG,2008,0.0,0.0,0.0,0.0,0.0,1.0,63,20,0.31746031746031744
ATG,2009,0.0,0.0,0.0,0.0,0.0,0.0,97,22,0.2268041237113402
ATG,2010,0.0,0.0,0.0,0.0,0.0,0.0,131,27,0.20610687022900764
ATG,2011,0.0,0.0,0.0,0.0,0.0,0.0,102,13,0.12745098039215685
ATG,2012,0.0,0.0,0.0,0.0,0.0,0.0,91,12,0.13186813186813187
ATG,2013,0.0,0.0,0.0,0.0,0.0,0.0,84,11,0.13095238095238096
ATG,2014,0.0,0.0,0.0,0.0,0.0,0.0,78,5,0.0641025641025641
ATG,2015,0.0,0.0,0.0,0.0,0.0,0.0,73,11,0.1506849315068493
ATG,2016,0.0,0.0,0.0,0.0,0.0,0.0,71,12,0.16901408450704225
ATG,2017,0.0,0.0,0.0,0.0,0.0,0.0,76,11,0.14473684210526316
ATG,2018,0.0,0.0,0.0,0.0,0.0,0.0,98,12,0.12244897959183673
ATG,2019,0.0,0.0,0.0,0.0,0.0,0.0,124,29,0.23387096774193547
ATG,2020,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0
ATG,2021,0.0,0.0,0.0,0.0,1.0,0.0,6,2,0.3333333333333333
ATG,2022,0.0,0.0,0.0,1.0,0.0,0.0,95,34,0.35789473684210527
ATG,2023,0.0,0.0,0.0,0.0,0.0,2.0,133,34,0.2556390977443609
ATG,2024,0.0,0.0,0.0,0.0,0.0,2.0,114,31,0.2719298245614035
ATG,2025,0.0,0.0,0.0,0.0,0.0,0.0,113,24,0.21238938053097345
AUS,1946,0.0,0.0,0.0,0.0,0.0,0.0,83,1,0.012048192771084338
AUS,1947,0.0,0.0,0.0,0.0,0.0,0.0,138,3,0.021739130434782608
AUS,1948,0.0,0.0,0.0,0.0,0.0,0.0,47,0,0.0
AUS,1950,0.0,0.0,0.0,0.0,0.0,0.0,139,0,0.0
AUS,1951,0.0,0.0,0.0,0.0,0.0,0.0,101,1,0.009900990099009901
AUS,1952,0.0,0.0,0.0,0.0,0.0,0.0,144,2,0.013888888888888888
AUS,1953,0.0,0.0,0.0,0.0,0.0,0.0,104,3,0.028846153846153848
AUS,1954,0.0,0.0,0.0,0.0,0.0,0.0,160,1,0.00625
AUS,1955,0.0,0.0,0.0,0.0,0.0,0.0,153,6,0.0392156862745098
AUS,1956,0.0,0.0,0.0,0.0,0.0,0.0,126,1,0.007936507936507936
AUS,1957,0.0,0.0,0.0,0.0,0.0,0.0,117,1,0.008547008547008548
AUS,1958,0.0,0.0,0.0,0.0,0.0,0.0,160,13,0.08125
AUS,1959,0.0,0.0,0.0,0.0,0.0,0.0,200,6,0.03
AUS,1960,0.0,0.0,0.0,0.0,0.0,0.0,120,3,0.025
AUS,1961,0.0,0.0,0.0,0.0,0.0,0.0,198,10,0.050505050505050504
AUS,1962,0.0,0.0,0.0,0.0,0.0,0.0,127,1,0.007874015748031496
AUS,1963,0.0,0.0,0.0,0.0,0.0,0.0,106,2,0.018867924528301886
AUS,1964,0.0,0.0,0.0,0.0,0.0,0.0,83,0,0.0
AUS,1965,0.0,0.0,0.0,0.0,0.0,0.0,228,6,0.02631578947368421
AUS,1966,0.0,0.0,0.0,0.0,0.0,0.0,192,1,0.005208333333333333
AUS,1967,0.0,0.0,0.0,0.0,0.0,0.0,188,0,0.0
AUS,1968,0.0,0.0,0.0,0.0,0.0,0.0,142,1,0.007042253521126761
AUS,1969,0.0,0.0,0.0,0.0,0.0,0.0,131,17,0.1297709923664122
AUS,1970,0.0,0.0,0.0,0.0,0.0,0.0,130,4,0.03076923076923077
AUS,1971,0.0,0.0,0.0,0.0,0.0,0.0,102,4,0.0392156862745098
AUS,1972,0.0,0.0,0.0,0.0,0.0,0.0,114,11,0.09649122807017543
AUS,1973,0.0,0.0,0.0,0.0,0.0,0.0,86,5,0.05813953488372093
AUS,1974,0.0,0.0,0.0,0.0,0.0,0.0,122,4,0.03278688524590164
AUS,1975,0.0,0.0,0.0,0.0,0.0,0.0,114,3,0.02631578947368421
AUS,1976,0.0,0.0,0.0,0.0,0.0,0.0,99,4,0.04040404040404041
AUS,1977,0.0,0.0,0.0,0.0,0.0,0.0,145,20,0.13793103448275862
AUS,1978,0.0,0.0,0.0,0.0,0.0,0.0,169,11,0.0650887573964497
AUS,1979,0.0,0.0,0.0,0.0,0.0,0.0,163,18,0.11042944785276074
AUS,1980,0.0,0.0,0.0,0.0,0.0,0.0,145,3,0.020689655172413793
AUS,1981,0.0,0.0,0.0,0.0,0.0,0.0,115,10,0.08695652173913043
AUS,1982,0.0,0.0,0.0,0.0,0.0,0.0,101,1,0.009900990099009901
AUS,1983,0.0,0.0,0.0,0.0,0.0,0.0,152,3,0.019736842105263157
AUS,1984,0.0,0.0,0.0,0.0,0.0,0.0,117,6,0.05128205128205128
AUS,1985,0.0,0.0,0.0,0.0,0.0,0.0,145,6,0.041379310344827586
AUS,1986,0.0,0.0,0.0,0.0,0.0,0.0,109,8,0.07339449541284404
AUS,1987,0.0,0.0,0.0,0.0,0.0,0.0,119,6,0.05042016806722689
AUS,1988,0.0,0.0,0.0,0.0,0.0,0.0,130,7,0.05384615384615385
AUS,1989,0.0,0.0,0.0,0.0,0.0,0.0,111,6,0.05405405405405406
AUS,1990,0.0,0.0,0.0,0.0,0.0,0.0,128,18,0.140625
AUS,1991,0.0,0.0,0.0,0.0,0.0,0.0,114,12,0.10526315789473684
AUS,1992,0.0,0.0,0.0,0.0,0.0,0.0,146,11,0.07534246575342465
AUS,1993,0.0,0.0,0.0,0.0,0.0,0.0,75,2,0.02666666666666667
AUS,1994,0.0,0.0,0.0,0.0,0.0,0.0,127,5,0.03937007874015748
AUS,1995,0.0,0.0,0.0,0.0,0.0,0.0,105,8,0.0761904761904762
AUS,1996,0.0,0.0,0.0,0.0,0.0,0.0,98,7,0.07142857142857142
AUS,1997,0.0,0.0,0.0,0.0,0.0,0.0,103,6,0.05825242718446602
AUS,1998,0.0,0.0,0.0,0.0,0.0,0.0,64,2,0.03125
AUS,1999,0.0,0.0,0.0,0.0,0.0,0.0,92,5,0.05434782608695652
AUS,2000,0.0,0.0,0.0,0.0,0.0,0.0,62,2,0.03225806451612903
AUS,2001,0.0,0.0,0.0,0.0,0.0,0.0,56,1,0.017857142857142856
AUS,2002,0.0,0.0,0.0,0.0,0.0,0.0,55,1,0.01818181818181818
AUS,2003,0.0,0.0,0.0,0.0,0.0,0.0,49,2,0.04081632653061224
AUS,2004,0.0,0.0,0.0,0.0,0.0,0.0,50,2,0.04
AUS,2005,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0.0
AUS,2006,0.0,0.0,0.0,0.0,0.0,0.0,101,15,0.1485148514851485
AUS,2007,0.0,0.0,0.0,0.0,0.0,0.0,103,15,0.14563106796116504
AUS,2008,0.0,0.0,0.0,0.0,0.0,0.0,124,19,0.1532258064516129
AUS,2009,0.0,0.0,0.0,0.0,0.0,0.0,83,16,0.1927710843373494
AUS,2010,1.0,0.0,0.0,0.0,0.0,2.0,139,29,0.20863309352517986
AUS,2011,0.0,0.0,0.0,0.0,0.0,0.0,124,19,0.1532258064516129
AUS,2012,0.0,0.0,0.0,0.0,0.0,0.0,77,6,0.07792207792207792
AUS,2013,0.0,0.0,0.0,0.0,0.0,0.0,70,3,0.04285714285714286
AUS,2014,0.0,0.0,0.0,1.0,0.0,0.0,53,3,0.05660377358490566
AUS,2015,0.0,0.0,0.0,0.0,0.0,0.0,81,10,0.12345679012345678
AUS,2016,0.0,0.0,0.0,0.0,0.0,0.0,77,13,0.16883116883116883
AUS,2017,0.0,0.0,0.0,0.0,0.0,0.0,73,11,0.1506849315068493
AUS,2018,0.0,0.0,0.0,0.0,0.0,0.0,67,4,0.05970149253731343
AUS,2019,0.0,0.0,0.0,0.0,1.0,0.0,85,50,0.5882352941176471
AUS,2020,0.0,0.0,0.0,0.0,1.0,0.0,11,1,0.09090909090909091
AUS,2021,0.0,0.0,0.0,0.0,0.0,0.0,10,2,0.2
AUS,2022,0.0,0.0,0.0,0.0,0.0,0.0,83,14,0.1686746987951807
AUS,2023,0.0,0.0,0.0,0.0,0.0,0.0,109,25,0.22935779816513763
AUS,2024,0.0,0.0,0.0,0.0,0.0,0.0,187,22,0.11764705882352941
AUS,2025,0.0,0.0,0.0,0.0,0.0,0.0,129,13,0.10077519379844961
AUT,1956,0.0,0.0,0.0,0.0,0.0,0.0,53,5,0.09433962264150944
AUT,1957,0.0,0.0,0.0,0.0,0.0,0.0,48,2,0.041666666666666664
AUT,1958,0.0,0.0,0.0,0.0,0.0,0.0,34,2,0.058823529411764705
AUT,1959,0.0,0.0,0.0,0.0,0.0,0.0,39,1,0.02564102564102564
AUT,1960,0.0,0.0,0.0,0.0,0.0,0.0,49,0,0.0
AUT,1962,0.0,0.0,0.0,0.0,0.0,0.0,59,2,0.03389830508474576
AUT,1963,0.0,0.0,0.0,0.0,0.0,0.0,106,3,0.02830188679245283
AUT,1965,0.0,0.0,0.0,0.0,0.0,0.0,111,4,0.036036036036036036
AUT,1966,0.0,0.0,0.0,0.0,0.0,0.0,131,2,0.015267175572519083
AUT,1967,0.0,0.0,0.0,0.0,0.0,0.0,155,5,0.03225806451612903
AUT,1968,0.0,0.0,0.0,0.0,0.0,0.0,132,3,0.022727272727272728
AUT,1969,0.0,0.0,0.0,0.0,0.0,0.0,105,3,0.02857142857142857
AUT,1970,0.0,0.0,0.0,0.0,0.0,0.0,81,2,0.024691358024691357
AUT,1971,0.0,0.0,0.0,0.0,0.0,0.0,72,2,0.027777777777777776
AUT,1972,0.0,0.0,0.0,0.0,0.0,0.0,70,1,0.014285714285714285
AUT,1973,0.0,0.0,0.0,0.0,0.0,0.0,69,2,0.028985507246376812
AUT,1974,0.0,0.0,0.0,0.0,0.0,0.0,51,1,0.0196078431372549
AUT,1975,0.0,0.0,0.0,0.0,0.0,0.0,62,0,0.0
AUT,1976,0.0,0.0,0.0,0.0,0.0,0.0,88,1,0.011363636363636364
AUT,1977,0.0,0.0,0.0,0.0,0.0,0.0,95,0,0.0
AUT,1978,0.0,0.0,0.0,0.0,0.0,0.0,115,1,0.008695652173913044
AUT,1979,0.0,0.0,0.0,0.0,0.0,0.0,105,6,0.05714285714285714
AUT,1980,0.0,0.0,0.0,0.0,0.0,0.0,100,7,0.07
AUT,1981,0.0,0.0,0.0,0.0,0.0,0.0,100,7,0.07
AUT,1982,0.0,0.0,0.0,0.0,0.0,0.0,125,1,0.008
AUT,1983,0.0,0.0,0.0,0.0,0.0,0.0,114,4,0.03508771929824561
AUT,1984,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0
AUT,1985,0.0,0.0,0.0,0.0,0.0,0.0,137,8,0.058394160583941604
AUT,1986,0.0,0.0,0.0,0.0,0.0,0.0,86,10,0.11627906976744186
AUT,1987,0.0,0.0,0.0,0.0,0.0,0.0,114,11,0.09649122807017543
AUT,1988,0.0,0.0,0.0,0.0,0.0,0.0,142,10,0.07042253521126761
AUT,1989,0.0,0.0,0.0,0.0,0.0,0.0,102,12,0.11764705882352941
AUT,1990,0.0,0.0,0.0,0.0,0.0,0.0,114,23,0.20175438596491227
AUT,1991,0.0,0.0,0.0,0.0,0.0,0.0,78,5,0.0641025641025641
AUT,1992,0.0,0.0,0.0,0.0,0.0,0.0,133,10,0.07518796992481203
AUT,1993,0.0,0.0,0.0,0.0,0.0,0.0,83,3,0.03614457831325301
AUT,1994,0.0,0.0,0.0,0.0,0.0,0.0,78,0,0.0
AUT,1995,0.0,0.0,0.0,0.0,0.0,0.0,58,0,0.0
AUT,1996,0.0,0.0,0.0,0.0,0.0,0.0,62,4,0.06451612903225806
AUT,1997,0.0,0.0,0.0,0.0,0.0,0.0,71,2,0.028169014084507043
AUT,1998,0.0,0.0,0.0,0.0,0.0,0.0,186,13,0.06989247311827956
AUT,1999,0.0,0.0,0.0,0.0,0.0,0.0,90,0,0.0
AUT,2000,0.0,0.0,0.0,0.0,0.0,0.0,66,3,0.045454545454545456
AUT,2001,0.0,0.0,0.0,0.0,0.0,0.0,69,6,0.08695652173913043
AUT,2002,0.0,0.0,0.0,0.0,0.0,0.0,41,3,0.07317073170731707
AUT,2003,0.0,0.0,0.0,0.0,0.0,0.0,61,4,0.06557377049180328
AUT,2004,0.0,0.0,0.0,0.0,0.0,0.0,48,4,0.08333333333333333
AUT,2005,0.0,0.0,0.0,0.0,0.0,0.0,43,5,0.11627906976744186
AUT,2006,0.0,0.0,0.0,0.0,0.0,0.0,81,5,0.06172839506172839
AUT,2007,0.0,0.0,0.0,0.0,0.0,0.0,83,11,0.13253012048192772
AUT,2008,0.0,0.0,0.0,0.0,0.0,0.0,85,15,0.17647058823529413
AUT,2009,0.0,0.0,0.0,0.0,0.0,0.0,76,10,0.13157894736842105
AUT,2010,0.0,0.0,0.0,0.0,0.0,0.0,99,10,0.10101010101010101
AUT,2011,0.0,0.0,0.0,0.0,0.0,0.0,77,9,0.11688311688311688
AUT,2012,0.0,0.0,0.0,0.0,0.0,0.0,50,5,0.1
AUT,2013,0.0,0.0,0.0,0.0,0.0,0.0,48,5,0.10416666666666667
AUT,2014,0.0,0.0,0.0,0.0,0.0,0.0,52,4,0.07692307692307693
AUT,2015,0.0,0.0,0.0,0.0,0.0,0.0,65,1,0.015384615384615385
AUT,2016,0.0,0.0,0.0,0.0,0.0,0.0,49,5,0.10204081632653061
AUT,2017,0.0,0.0,0.0,0.0,0.0,0.0,61,6,0.09836065573770492
AUT,2018,0.0,0.0,0.0,0.0,0.0,0.0,86,5,0.05813953488372093
AUT,2019,0.0,0.0,0.0,0.0,0.0,0.0,57,12,0.21052631578947367
AUT,2020,0.0,0.0,0.0,0.0,0.0,0.0,52,3,0.057692307692307696
AUT,2021,0.0,0.0,0.0,0.0,0.0,0.0,56,4,0.07142857142857142
AUT,2022,0.0,0.0,0.0,0.0,0.0,0.0,59,4,0.06779661016949153
AUT,2023,0.0,0.0,0.0,0.0,0.0,0.0,57,5,0.08771929824561403
AUT,2024,0.0,0.0,0.0,0.0,0.0,0.0,75,4,0.05333333333333334
AUT,2025,0.0,0.0,0.0,0.0,0.0,0.0,82,3,0.036585365853658534
AZE,1992,0.0,0.0,0.0,0.0,0.0,0.0,184,7,0.03804347826086957
AZE,1993,0.0,0.0,0.0,0.0,0.0,0.0,36,1,0.027777777777777776
AZE,1994,0.0,0.0,0.0,0.0,0.0,0.0,80,3,0.0375
AZE,1995,0.0,0.0,0.0,0.0,0.0,0.0,68,2,0.029411764705882353
AZE,1996,0.0,0.0,0.0,0.0,0.0,0.0,33,2,0.06060606060606061
AZE,1997,0.0,0.0,0.0,0.0,0.0,0.0,60,1,0.016666666666666666
AZE,1998,0.0,0.0,0.0,0.0,0.0,0.0,58,1,0.017241379310344827
AZE,1999,0.0,0.0,0.0,0.0,0.0,0.0,48,1,0.020833333333333332
AZE,2000,0.0,0.0,0.0,0.0,0.0,0.0,41,2,0.04878048780487805
AZE,2001,0.0,0.0,0.0,0.0,0.0,0.0,49,2,0.04081632653061224
AZE,2002,0.0,0.0,0.0,0.0,0.0,0.0,48,1,0.020833333333333332
AZE,2003,0.0,0.0,0.0,0.0,0.0,0.0,46,4,0.08695652173913043
AZE,2004,0.0,0.0,0.0,0.0,0.0,0.0,35,1,0.02857142857142857
AZE,2005,0.0,0.0,0.0,0.0,0.0,0.0,35,4,0.11428571428571428
AZE,2006,0.0,0.0,0.0,0.0,0.0,0.0,69,9,0.13043478260869565
AZE,2007,0.0,0.0,0.0,0.0,0.0,0.0,63,8,0.12698412698412698
AZE,2008,0.0,0.0,0.0,0.0,0.0,0.0,57,4,0.07017543859649122
AZE,2009,0.0,0.0,0.0,0.0,0.0,0.0,59,4,0.06779661016949153
AZE,2010,0.0,0.0,0.0,0.0,0.0,0.0,51,10,0.19607843137254902
AZE,2011,0.0,0.0,0.0,0.0,0.0,0.0,53,1,0.018867924528301886
AZE,2012,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0.0
AZE,2013,0.0,0.0,0.0,0.0,0.0,0.0,42,1,0.023809523809523808
AZE,2014,0.0,0.0,0.0,0.0,0.0,0.0,45,6,0.13333333333333333
AZE,2015,0.0,0.0,0.0,0.0,0.0,0.0,33,4,0.12121212121212122
AZE,2016,0.0,0.0,0.0,0.0,0.0,0.0,40,3,0.075
AZE,2017,0.0,0.0,0.0,0.0,0.0,0.0,72,5,0.06944444444444445
AZE,2018,0.0,0.0,0.0,0.0,0.0,0.0,62,2,0.03225806451612903
AZE,2019,0.0,0.0,0.0,1.0,0.0,0.0,51,6,0.11764705882352941
AZE,2020,0.0,0.0,1.0,0.0,0.0,0.0,126,10,0.07936507936507936
AZE,2021,0.0,0.0,0.0,0.0,0.0,0.0,115,17,0.14782608695652175
AZE,2022,0.0,0.0,0.0,0.0,0.0,0.0,75,13,0.17333333333333334
AZE,2023,0.0,0.0,0.0,0.0,0.0,0.0,102,11,0.10784313725490197
AZE,2024,0.0,0.0,0.0,0.0,2.0,3.0,39,17,0.4358974358974359
AZE,2025,0.0,0.0,0.0,0.0,0.0,2.0,100,24,0.24
BDI,1963,0.0,0.0,0.0,0.0,0.0,0.0,142,1,0.007042253521126761
BDI,1964,0.0,0.0,0.0,0.0,0.0,0.0,67,1,0.014925373134328358
BDI,1966,0.0,0.0,0.0,0.0,0.0,0.0,103,0,0.0
BDI,1967,0.0,0.0,0.0,0.0,0.0,0.0,163,2,0.012269938650306749
BDI,1968,0.0,0.0,0.0,0.0,0.0,0.0,95,0,0.0
BDI,1969,0.0,0.0,0.0,0.0,0.0,0.0,142,1,0.007042253521126761
BDI,1971,0.0,0.0,0.0,0.0,0.0,0.0,117,6,0.05128205128205128
BDI,1972,0.0,0.0,0.0,0.0,0.0,0.0,136,3,0.022058823529411766
BDI,1973,0.0,0.0,0.0,0.0,0.0,0.0,112,5,0.044642857142857144
BDI,1974,0.0,0.0,0.0,0.0,0.0,0.0,126,7,0.05555555555555555
BDI,1975,0.0,0.0,0.0,0.0,0.0,0.0,57,0,0.0
BDI,1976,0.0,0.0,0.0,0.0,0.0,0.0,53,1,0.018867924528301886
BDI,1977,0.0,0.0,0.0,0.0,0.0,0.0,171,7,0.04093567251461988
BDI,1978,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0
BDI,1979,0.0,0.0,1.0,0.0,0.0,0.0,118,4,0.03389830508474576
BDI,1980,0.0,0.0,0.0,0.0,0.0,0.0,93,0,0.0
BDI,1981,0.0,0.0,0.0,0.0,0.0,0.0,75,2,0.02666666666666667
BDI,1982,0.0,0.0,0.0,0.0,0.0,0.0,85,3,0.03529411764705882
BDI,1983,0.0,0.0,0.0,0.0,0.0,0.0,97,1,0.010309278350515464
BDI,1984,0.0,0.0,0.0,0.0,0.0,0.0,110,4,0.03636363636363636
BDI,1985,0.0,0.0,0.0,0.0,0.0,0.0,78,3,0.038461538461538464
BDI,1986,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0.0
BDI,1987,0.0,0.0,0.0,0.0,0.0,0.0,52,0,0.0
BDI,1988,0.0,0.0,0.0,0.0,0.0,0.0,91,6,0.06593406593406594
BDI,1989,0.0,0.0,0.0,0.0,0.0,0.0,97,6,0.061855670103092786
BDI,1990,0.0,0.0,0.0,0.0,0.0,0.0,109,6,0.05504587155963303
BDI,1991,0.0,0.0,0.0,0.0,0.0,0.0,87,3,0.034482758620689655
BDI,1992,0.0,0.0,0.0,0.0,0.0,0.0,141,3,0.02127659574468085
BDI,1993,0.0,0.0,0.0,0.0,0.0,0.0,124,7,0.056451612903225805
BDI,1994,0.0,0.0,0.0,0.0,0.0,0.0,93,5,0.053763440860215055
BDI,1995,0.0,0.0,0.0,0.0,0.0,0.0,69,1,0.014492753623188406
BDI,1996,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0.0
BDI,1997,0.0,0.0,0.0,0.0,0.0,0.0,81,2,0.024691358024691357
BDI,1998,0.0,0.0,0.0,0.0,0.0,0.0,66,1,0.015151515151515152
BDI,1999,0.0,0.0,0.0,0.0,0.0,0.0,56,1,0.017857142857142856
BDI,2000,0.0,0.0,0.0,0.0,0.0,0.0,73,8,0.1095890410958904
BDI,2001,0.0,0.0,0.0,0.0,0.0,0.0,62,0,0.0
